time_1,gyro_X,time_2,gyro_Y,time_3,gyro_Z,time_4,acceleration_X,time_5,acceleration_Y,time_6,acceleration_Z,time_7,Resultant g,time_8,Temperature,time_9,Pressure,time_10,Altitude,time_11,Pressure at sealevel (calculated),time_12,Latitude,time_13,Longitude,time_14,GPS_Altitude,time_15,speed,time_16,course,time_17
8275271,-0.08,8275368,-0.02,8275395,-0.01,8275421,2.61,8275447,-0.33,8275474,11.87,8275502,14.16,8275538,7.20,8281562,101438,8315153,-9.90,8353072,101443,8388080,55.585692,8388134,38.081972,8388172,109.20,8388213,0.02,8388254,0.00,8388280
8429300,-0.05,8429909,-0.02,8430167,-0.01,8430344,2.58,8430521,-0.39,8430697,11.80,8431035,13.99,8431295,7.20,8438442,101444,8473161,-10.48,8507281,101443,8542642,55.585692,8543077,38.081972,8543340,109.20,8543678,0.04,8544024,0.00,8544200
8577554,-0.05,8577651,-0.02,8577677,-0.02,8577704,2.60,8577730,-0.37,8577756,11.78,8577784,14.01,8577820,7.20,8583561,101449,8617144,-9.65,8654990,101444,8690080,55.585692,8690134,38.081972,8690172,109.20,8690213,0.04,8690254,0.00,8690280
8710016,-0.06,8710107,-0.02,8710133,-0.01,8710160,2.58,8710186,-0.36,8710212,11.89,8710241,14.11,8710277,7.20,8716859,101442,8754300,-10.82,8789269,101452,8824650,55.585691,8825085,38.081972,8825348,109.20,8825689,0.07,8826033,0.00,8826208
8873340,-0.06,8873437,-0.03,8873463,0.00,8873489,2.11,8873516,-0.72,8873542,12.04,8873574,13.43,8873611,7.20,8879562,101444,8913157,-9.99,8950928,101440,8986080,55.585691,8986134,38.081972,8986172,109.20,8986213,0.01,8986254,0.00,8986280
9005896,-0.11,9005996,-0.03,9006022,-0.01,9006048,2.87,9006074,-0.13,9006100,11.77,9006129,14.51,9006165,7.20,9012562,101448,9049293,-9.99,9084267,101448,9119768,55.585691,9120126,38.081972,9120389,109.20,9120727,0.01,9121075,0.00,9121251
9187995,-0.03,9188092,-0.03,9188118,-0.02,9188145,2.65,9188171,-0.28,9188197,11.79,9188230,14.17,9188266,7.20,9194562,101447,9230235,-10.15,9265773,101449,9299080,55.585691,9299134,38.081972,9299172,109.20,9299213,0.04,9299254,0.00,9299280
9322968,-0.03,9323578,-0.03,9323755,-0.02,9324013,2.49,9324189,-0.26,9324366,11.65,9324621,13.89,9324882,7.20,9332459,101448,9367157,-9.74,9401267,101444,9436654,55.585691,9437090,38.081971,9437428,109.30,9437690,0.06,9438037,0.00,9438213
9481611,-0.00,9481708,-0.03,9481735,-0.03,9481761,2.49,9481787,-0.59,9481813,11.84,9481846,13.74,9481882,7.30,9487562,101436,9523309,-9.65,9560931,101446,9595080,55.585690,9595134,38.081971,9595172,109.30,9595212,0.06,9595254,0.00,9595280
9614898,-0.02,9614998,-0.04,9615024,0.01,9615050,2.45,9615076,-0.28,9615103,11.80,9615131,13.97,9615167,7.30,9622434,101445,9659267,-10.57,9693269,101449,9728638,55.585690,9729073,38.081971,9729336,109.30,9729674,0.06,9730021,0.00,9730197
9790188,-0.10,9790285,-0.02,9790311,-0.01,9790338,2.77,9790364,-0.39,9790390,11.94,9790423,14.32,9790459,7.30,9796562,101443,9832264,-9.99,9867263,101445,9901080,55.585690,9901134,38.081971,9901172,109.30,9901212,0.02,9901254,0.00,9901280
9925001,-0.16,9925613,0.12,9925790,-0.00,9926047,2.71,9926224,-0.63,9926400,12.15,9926655,14.23,9926916,7.30,9934410,101447,9969157,-9.99,10003267,101445,10038652,55.585690,10039166,38.081971,10039429,109.40,10039695,0.01,10040043,0.00,10040220
10082698,-0.23,10082796,0.98,10082822,0.12,10082849,2.20,10082875,-0.30,10082902,11.97,10082942,13.88,10082979,7.30,10088562,101447,10124251,-9.99,10161961,101446,10196080,55.585690,10196134,38.081971,10196172,109.40,10196213,0.01,10196255,0.00,10196281
10215862,-0.12,10215961,-0.58,10215987,-0.01,10216013,0.25,10216040,-0.73,10216066,11.44,10216095,10.96,10216204,7.30,10223436,101448,10260268,-9.74,10294267,101441,10329634,55.585690,10330070,38.081971,10330408,109.40,10330673,0.07,10331021,0.00,10331197
10376131,0.05,10376225,-0.71,10376251,-0.10,10376278,2.39,10376309,-0.76,10376335,11.99,10376368,13.62,10376404,7.30,10382562,101444,10418266,-9.90,10455976,101445,10490080,55.585690,10490135,38.081971,10490173,109.50,10490213,0.13,10490254,0.00,10490281
10509860,0.04,10509960,-0.12,10509986,-0.00,10510012,1.43,10510039,-0.82,10510066,11.91,10510094,12.52,10510131,7.30,10517341,101442,10554254,-9.32,10589269,101442,10623078,55.585689,10623133,38.081971,10623171,109.40,10623211,0.18,10623253,0.00,10623279
