time_1,gyro_X,time_2,gyro_Y,time_3,gyro_Z,time_4
422536,3.05,422690,-2.08,422738,4.88,422786
433748,3.17,433817,-1.89,433850,4.64,433886
443866,2.87,443937,-1.89,443975,4.58,444010
453989,3.17,454058,-1.71,454091,4.58,454127
473524,2.26,473595,-1.77,473622,4.64,473656
483661,3.23,483730,-1.83,483763,4.64,483799
493785,3.48,493856,-2.32,493883,4.15,493917
503881,4.52,503960,-2.99,503993,4.27,504029
514009,5.07,514079,-2.99,514106,4.52,514140
524125,4.27,524194,-2.81,524227,4.27,524263
534231,-1.89,534302,1.34,534328,4.27,534363
588311,2.14,588380,-0.98,588412,4.58,588449
598432,3.54,598503,-2.32,598529,4.46,598564
608556,3.48,608626,-1.89,608658,4.82,608695
618695,2.93,618767,-1.65,618793,4.70,618827
628792,2.20,628861,-1.59,628894,4.46,628930
638911,2.14,638989,-0.98,639016,4.21,639050
649028,2.14,649097,-1.53,649129,4.09,649166
659125,2.62,659196,-1.89,659223,4.64,659257
669237,3.17,669306,-1.89,669339,4.46,669375
679366,2.56,679437,-1.59,679464,4.15,679498
689459,2.26,689528,-1.28,689561,4.39,689597
699587,2.20,699658,-1.77,699684,4.76,699719
752789,2.69,752858,-1.53,752890,4.46,752927
777817,1.95,777888,-1.40,777914,4.46,777960
787929,2.50,788004,-0.92,788037,4.39,788073
798045,1.95,798116,-1.34,798143,4.27,798177
808136,2.20,808205,-1.04,808238,4.46,808274
818262,1.77,818333,-1.46,818360,4.39,818394
828380,2.32,828449,-1.53,828481,4.09,828518
838486,2.87,838557,-1.95,838584,4.46,838618
848602,3.05,848671,-2.20,848703,4.94,848740
858727,3.23,858798,-2.26,858825,4.52,858859
878275,2.32,878344,-1.71,878377,4.27,878413
929628,2.56,929699,-1.65,929725,4.33,929760
939731,2.38,939800,-1.53,939833,4.64,939869
949833,2.32,949904,-1.71,949931,4.52,949977
959928,2.32,960005,-1.16,960037,4.21,960074
970022,2.26,970093,-1.46,970119,4.46,970154
980127,2.20,980196,-1.53,980229,4.58,980265
990228,1.95,990299,-1.46,990326,4.64,990360
1000327,2.62,1000396,-1.65,1000429,4.64,1000465
1010465,2.44,1010536,-1.46,1010563,4.46,1010598
1020573,2.38,1020642,-1.40,1020674,4.21,1020711
1030680,2.38,1030751,-1.53,1030778,4.33,1030812
1040780,2.56,1040849,-1.71,1040882,4.46,1040919
1096354,2.14,1096425,-1.40,1096452,4.39,1096486
1106284,1.83,1106353,-1.34,1106386,4.52,1106423
1116220,2.32,1116291,-1.28,1116317,4.33,1116352
1141117,2.75,1141186,-1.77,1141219,4.09,1141255
1151071,2.69,1151142,-2.14,1151168,4.82,1151203
1161026,2.50,1161095,-1.53,1161128,4.52,1161164
1170994,2.01,1171065,-1.34,1171092,4.39,1171126
1180957,1.95,1181026,-1.59,1181059,4.27,1181096
1190895,2.20,1190977,-1.71,1191004,4.27,1191038
1200839,3.11,1200908,-1.65,1200941,4.46,1200989
1225628,2.32,1225699,-1.65,1225725,4.15,1225760
1235496,2.87,1235565,-1.95,1235598,4.27,1235634
1245472,3.23,1245544,-1.77,1245570,4.27,1245605
1255461,2.75,1255531,-1.22,1255564,4.70,1255600
1265457,2.38,1265529,-1.71,1265556,4.27,1265590
1275428,2.69,1275498,-1.46,1275530,4.58,1275567
1285422,2.56,1285493,-1.53,1285519,4.15,1285554
1304870,2.08,1304939,-1.22,1304978,4.52,1305015
1314827,2.20,1314898,-1.28,1314925,5.07,1314971
1324862,2.44,1324932,-1.28,1324976,4.46,1325013
1334854,2.14,1334925,-1.22,1334963,4.76,1334998
1352758,2.32,1352827,-1.34,1352860,4.27,1352896
1362633,2.20,1362704,-1.53,1362731,4.52,1362765
1372608,2.62,1372677,-1.77,1372710,4.39,1372746
1382610,2.56,1382681,-1.53,1382707,4.03,1382742
1392593,2.93,1392662,-1.59,1392695,4.52,1392732
1402558,2.56,1402629,-1.89,1402656,4.21,1402690
1412547,2.81,1412616,-1.83,1412648,4.82,1412685
1437449,2.50,1437520,-1.40,1437546,4.52,1437581
1447421,2.69,1447490,-1.77,1447523,4.76,1447559
1457428,2.20,1457499,-1.71,1457526,4.52,1457561
1467432,2.44,1467501,-1.77,1467534,4.39,1467571
1489111,2.20,1489182,-1.10,1489208,4.27,1489243
1499011,2.38,1499080,-1.59,1499113,4.33,1499149
1509009,2.20,1509080,-1.34,1509107,4.46,1509141
1519022,3.36,1519091,-0.73,1519124,4.39,1519161
1529031,1.83,1529102,-1.95,1529129,4.27,1529164
1539016,2.87,1539085,-1.28,1539118,4.82,1539154
1549026,2.56,1549097,-1.16,1549124,4.46,1549159
1559034,1.65,1559104,-1.77,1559136,3.97,1559173
1569032,3.48,1569103,-1.40,1569130,5.31,1569164
1579038,13.61,1579109,2.32,1579142,3.23,1579178
1601511,-3.17,1601594,-4.27,1601621,4.39,1601656
1613921,-0.18,1614002,1.77,1614034,3.30,1614071
1625576,2.08,1625651,-1.77,1625677,4.76,1625712
1637256,2.99,1637329,-0.98,1637362,3.42,1637398
1648968,-0.18,1649044,-0.49,1649070,4.21,1649105
1670041,-1.04,1670114,-3.36,1670147,6.47,1670184
1681709,6.77,1681784,-4.94,1681811,4.39,1681846
1693357,6.47,1693430,-4.09,1693463,5.00,1693499
1705009,9.09,1705084,-5.55,1705111,-0.12,1705145
1716674,12.02,1716749,-5.55,1716782,-10.38,1716820
1728324,-5.37,1728399,-0.37,1728426,-12.82,1728463
1762747,-0.67,1762821,-1.71,1762853,-4.39,1762890
1774382,-1.83,1774458,0.55,1774484,-10.25,1774520
1786126,-1.71,1786199,-1.10,1786232,-10.31,1786270
1797903,0.92,1797985,-2.93,1798011,-9.52,1798046
1809672,1.10,1809745,-2.01,1809778,-8.24,1809815
1821439,3.11,1821515,-2.87,1821542,-3.60,1821576
1833222,2.50,1833295,-1.71,1833327,0.43,1833364
1845017,2.38,1845092,-1.53,1845119,2.93,1845153
1856772,-0.67,1856845,-0.85,1856877,2.81,1856914
1868545,-1.04,1868621,-0.85,1868647,2.32,1868682
1888175,2.81,1888248,-1.77,1888281,1.89,1888317
1899816,-0.18,1899891,-0.98,1899918,4.76,1899960
1911578,-1.83,1911651,-2.62,1911684,14.53,1911723
1923357,7.08,1923433,-2.99,1923459,9.52,1923494
1935140,-4.03,1935213,-1.10,1935245,6.59,1935282
1946898,-7.81,1946981,1.83,1947007,1.46,1947042
1958664,-7.93,1958737,2.62,1958770,6.65,1958807
1970444,4.58,1970520,-3.48,1970546,9.83,1970581
1982208,13.31,1982283,-4.94,1982316,13.06,1982354
1993994,4.82,1994069,-1.59,1994096,23.62,1994132
2005770,9.58,2005843,-2.14,2005876,21.36,2005914
2025379,4.15,2025454,-0.79,2025481,5.49,2025515
2037042,0.49,2037115,2.14,2037147,4.33,2037184
2048797,3.97,2048873,-2.14,2048899,5.00,2048933
2060570,7.57,2060644,-4.70,2060676,5.98,2060713
2096848,-5.00,2096923,5.19,2096958,2.69,2096992
2108618,0.43,2108691,1.71,2108724,3.05,2108760
2120412,5.86,2120487,-1.28,2120514,2.81,2120548
2132197,4.33,2132270,-0.37,2132303,2.75,2132340
2143982,-1.59,2144057,3.30,2144084,3.17,2144118
2155763,-0.12,2155836,2.14,2155868,3.17,2155905
2175393,9.40,2175468,-5.00,2175494,0.43,2175528
2187016,16.60,2187091,-12.88,2187126,-2.20,2187163
2198745,20.14,2198822,-15.50,2198850,2.56,2198885
2210476,13.98,2210551,-11.60,2210585,8.30,2210622
2222234,9.52,2222309,-7.02,2222336,9.58,2222370
2233971,8.85,2234045,-4.03,2234077,6.41,2234114
2245718,7.93,2245794,-4.39,2245820,5.80,2245855
2257462,7.69,2257535,-2.81,2257568,5.25,2257605
2269177,4.82,2269252,-2.62,2269279,5.43,2269313
2280909,5.92,2280989,-3.91,2281022,4.82,2281058
2292662,5.62,2292737,-3.78,2292764,5.31,2292798
2312286,7.63,2312359,-4.70,2312392,4.58,2312428
2323911,5.80,2323993,-3.66,2324020,4.76,2324055
2335632,3.78,2335705,-2.14,2335738,5.31,2335775
2347391,0.92,2347467,-0.31,2347493,5.37,2347528
2359148,0.85,2359221,-0.61,2359254,6.65,2359291
2370880,-0.61,2370961,-0.18,2370987,8.12,2371022
2382621,0.92,2382695,-0.98,2382727,8.42,2382764
2394373,2.01,2394448,-0.79,2394475,6.71,2394509
2421054,2.01,2421127,-1.22,2421160,6.35,2421196
2432801,1.77,2432877,-1.89,2432903,6.47,2432938
2444553,2.38,2444627,-2.50,2444659,6.10,2444696
2459921,2.26,2460003,-2.56,2460029,5.49,2460064
2471558,1.89,2471631,-2.14,2471664,5.43,2471701
2483307,2.32,2483383,-2.08,2483409,4.82,2483444
2504538,7.87,2504612,-4.33,2504644,3.05,2504681
2516313,6.59,2516388,-3.54,2516415,3.05,2516449
2528051,6.41,2528124,-3.30,2528157,3.48,2528193
2539803,12.15,2539880,-0.49,2539906,5.31,2539941
2551555,4.76,2551628,-4.09,2551661,4.82,2551697
2563305,4.88,2563381,-3.66,2563407,4.15,2563442
2575074,3.60,2575147,-3.85,2575180,4.15,2575216
2594739,2.20,2594814,-3.66,2594841,3.85,2594875
2606336,2.44,2606409,-4.70,2606442,5.07,2606478
2618074,1.77,2618149,-4.52,2618176,5.25,2618210
2629843,1.34,2629916,-3.23,2629957,5.80,2629993
2641592,0.85,2641667,-2.69,2641694,6.35,2641728
2653328,0.73,2653401,-3.30,2653434,7.57,2653470
2665092,0.55,2665167,-5.37,2665194,9.40,2665228
2676859,0.67,2676932,-5.31,2676972,8.42,2677009
2688591,-0.79,2688666,-3.60,2688692,9.22,2688727
2700354,-2.14,2700427,-2.56,2700460,9.28,2700497
2712112,-1.40,2712188,-2.69,2712214,9.52,2712249
2774142,8.97,2774224,0.61,2774256,8.54,2774293
2801606,20.51,2801687,2.93,2801720,7.81,2801756
2813314,23.62,2813385,0.18,2813411,5.98,2813445
2825034,26.49,2825115,0.24,2825148,5.86,2825184
2836772,26.18,2836843,2.01,2836870,6.47,2836904
2848451,29.48,2848532,1.83,2848565,5.98,2848602
2860174,35.16,2860245,2.81,2860272,5.68,2860306
2871875,42.30,2871964,2.20,2871996,6.16,2872033
2883582,48.28,2883653,0.79,2883679,4.58,2883714
2895308,48.95,2895389,-1.65,2895421,4.52,2895458
2914968,51.94,2915039,-4.58,2915065,4.64,2915100
2926548,54.50,2926629,-6.23,2926662,3.72,2926698
2947732,57.19,2947803,-5.80,2947830,3.78,2947865
2959441,57.92,2959523,-6.16,2959555,3.42,2959592
2971181,59.45,2971252,-5.49,2971279,3.11,2971313
2982873,56.76,2982962,-2.75,2982995,5.19,2983031
2994618,55.24,2994689,-3.72,2994716,7.02,2994751
3006326,62.19,3006407,-6.10,3006439,5.13,3006476
3018052,71.90,3018123,-7.02,3018149,5.55,3018184
3029758,68.97,3029839,-6.29,3029872,4.33,3029909
3041476,69.52,3041547,-6.16,3041574,2.99,3041608
3061105,67.38,3061186,-4.15,3061218,4.15,3061255
3072726,64.21,3072797,-5.37,3072824,4.33,3072858
3084414,55.42,3084495,-7.08,3084528,2.32,3084565
3096144,46.08,3096215,-5.62,3096242,1.71,3096277
3107860,44.19,3107941,-5.37,3107982,2.50,3108018
3134530,42.36,3134601,-7.51,3134628,2.87,3134663
3146271,43.58,3146352,-7.39,3146385,3.23,3146422
3158021,39.73,3158092,-7.20,3158119,4.15,3158154
3169727,36.07,3169808,-6.41,3169841,4.21,3169877
3181455,37.29,3181527,-5.80,3181553,2.75,3181588
3201106,47.24,3201187,-2.32,3201220,3.23,3201257
3212703,50.72,3212774,-1.40,3212800,6.23,3212835
3224387,49.13,3224468,-1.34,3224501,6.35,3224537
3236121,44.31,3236192,-1.34,3236219,5.74,3236254
3247841,47.91,3247922,-2.26,3247963,6.35,3248000
3259557,52.92,3259628,-1.65,3259655,5.37,3259689
3271293,56.64,3271374,-2.56,3271407,4.70,3271443
3283043,55.60,3283114,-4.27,3283140,5.00,3283174
3294744,49.80,3294825,-7.08,3294857,5.68,3294894
3306469,37.11,3306540,-10.74,3306568,6.71,3306603
3318181,26.06,3318262,-15.99,3318296,6.41,3318333
3337833,18.68,3337904,-30.15,3337932,5.43,3337973
3358825,18.74,3358906,-34.30,3358941,7.02,3358989
3370527,17.46,3370598,-26.43,3370627,8.91,3370662
3382236,9.03,3382315,-14.71,3382350,8.06,3382386
3393958,-2.01,3394027,-7.81,3394053,6.84,3394088
3405614,-1.10,3405694,-10.44,3405728,4.21,3405765
3417328,1.22,3417397,-12.76,3417426,5.37,3417460
3429019,8.48,3429098,-8.12,3429131,5.49,3429168
3440699,17.03,3440770,-1.16,3440796,2.20,3440831
3467334,18.43,3467415,0.85,3467448,0.55,3467484
3486994,18.74,3487065,-4.82,3487092,-1.16,3487127
3498551,22.58,3498633,-1.65,3498665,0.92,3498702
3510238,36.32,3510309,5.98,3510335,5.37,3510370
3521916,52.31,3522004,37.96,3522038,1.95,3522075
3533630,31.43,3533701,26.18,3533729,4.46,3533764
3545296,-3.91,3545375,-2.69,3545408,1.10,3545444
3557013,-23.80,3557084,-4.64,3557111,-0.55,3557145
3568709,-36.25,3568790,10.93,3568824,-1.34,3568861
3580378,-49.01,3580449,12.51,3580477,0.00,3580511
3592074,-51.15,3592155,6.96,3592187,0.98,3592224
3611729,-27.40,3611801,1.28,3611827,3.85,3611862
3623296,-7.32,3623375,-1.10,3623408,5.92,3623444
3634991,-5.31,3635060,-1.83,3635087,7.32,3635121
3646685,-9.52,3646764,-1.77,3646797,8.54,3646834
3658385,-18.19,3658456,-0.92,3658482,8.24,3658517
3670068,-31.37,3670149,-2.93,3670182,6.23,3670219
3681790,-40.89,3681861,-5.43,3681888,4.03,3681923
3693471,-39.12,3693553,-4.09,3693585,3.23,3693622
3705170,-26.25,3705241,-2.20,3705268,1.28,3705302
3716856,-13.85,3716938,0.12,3716978,-1.53,3717015
3728572,-15.38,3728643,-1.71,3728670,0.37,3728705
3756634,-22.16,3756716,-4.09,3756748,1.83,3756785
3768240,-19.04,3768311,-3.66,3768338,0.49,3768372
3779909,-24.29,3779997,-2.87,3780030,-0.31,3780067
3806599,-27.83,3806670,-3.30,3806696,-3.97,3806731
3818298,-33.94,3818379,-2.56,3818411,-2.87,3818448
3830009,-39.31,3830080,-1.10,3830106,-2.50,3830141
3841715,-40.59,3841796,-0.55,3841829,-0.85,3841866
3853414,-36.93,3853485,0.43,3853511,1.46,3853546
3865094,-26.06,3865175,0.79,3865207,2.44,3865244
3876807,-6.53,3876876,0.92,3876902,1.16,3876937
3899279,22.34,3899368,-2.81,3899401,4.15,3899437
3911734,37.54,3911809,-3.30,3911842,4.64,3911879
3923392,41.50,3923469,-3.48,3923495,4.39,3923530
3935076,47.00,3935150,-4.88,3935183,4.46,3935220
3946754,59.20,3946831,-8.06,3946858,2.93,3946892
3958393,66.22,3958468,-9.58,3958501,2.26,3958538
3970070,70.31,3970146,-8.73,3970173,-0.37,3970208
3981734,69.09,3981809,-7.57,3981842,-1.59,3981879
3993387,65.86,3993464,-5.80,3993491,-2.62,3993526
4005076,61.40,4005151,-4.15,4005183,-1.22,4005220
4024571,65.98,4024648,-4.03,4024674,2.62,4024709
4036229,67.50,4036303,-2.75,4036336,2.69,4036373
4048005,62.99,4048082,-0.67,4048109,6.53,4048144
4059788,68.36,4059863,-2.56,4059895,5.74,4059932
4071562,73.49,4071639,-2.99,4071666,2.26,4071701
4083330,69.82,4083405,-2.81,4083437,1.65,4083474
4095101,78.55,4095178,-1.71,4095204,0.98,4095239
4106882,96.07,4106965,2.81,4106997,3.17,4107034
4118630,93.63,4118707,5.25,4118733,8.36,4118768
4145366,94.12,4145441,10.99,4145475,12.51,4145513
4157149,95.09,4157226,7.26,4157252,12.27,4157289
4186227,101.07,4186304,7.81,4186337,3.97,4186373
4197879,109.68,4197965,6.35,4197992,5.43,4198027
4209637,111.94,4209714,7.02,4209746,4.46,4209783
4221435,128.48,4221514,4.09,4221540,5.86,4221575
4233224,102.11,4233301,4.21,4233334,9.77,4233370
4245001,96.68,4245078,1.83,4245104,7.87,4245139
4256781,109.31,4256858,3.42,4256890,8.24,4256927
4268558,116.88,4268637,6.23,4268663,8.06,4268698
4280332,126.53,4280409,7.45,4280441,4.82,4280478
4292119,135.93,4292198,4.52,4292225,6.53,4292260
4311756,122.38,4311833,-1.40,4311865,5.86,4311902
4323373,134.28,4323452,-2.32,4323479,3.36,4323513
4335135,136.72,4335212,-0.24,4335244,7.45,4335281
4346926,143.98,4347013,-2.26,4347039,0.79,4347074
4358699,151.86,4358776,-8.06,4358808,-0.31,4358845
4370465,139.53,4370544,-5.98,4370571,1.22,4370606
4382255,113.04,4382332,-5.98,4382365,2.38,4382402
4394042,105.41,4394121,-3.05,4394147,2.87,4394182
4405804,110.78,4405880,-1.77,4405913,-0.06,4405956
4417582,118.16,4417661,1.53,4417687,-1.46,4417722
4429361,92.41,4429436,2.01,4429469,2.20,4429505
4449009,76.54,4449086,0.43,4449112,2.75,4449147
4475592,22.28,4475667,-2.20,4475700,4.76,4475736
4487326,-0.12,4487401,-2.75,4487428,5.31,4487462
4499082,-19.65,4499157,-5.31,4499190,3.11,4499226
4510839,-35.58,4510916,-7.08,4510943,1.65,4510985
4522552,-48.58,4522627,-6.59,4522659,2.87,4522696
4534306,-57.01,4534383,-5.92,4534409,3.36,4534444
4546046,-67.32,4546122,-5.49,4546154,5.13,4546191
4557783,-79.10,4557860,-5.86,4557887,4.64,4557922
4579009,-99.73,4579084,-6.41,4579117,4.21,4579154
4598657,-119.87,4598736,-8.85,4598763,4.15,4598797
4610269,-129.64,4610346,-10.07,4610381,3.11,4610417
4622024,-131.65,4622103,-9.58,4622130,0.43,4622165
4633776,-136.96,4633853,-9.46,4633886,-2.01,4633923
4645527,-142.15,4645606,-9.40,4645633,-3.11,4645668
4657269,-150.09,4657345,-10.50,4657380,0.79,4657416
4669044,-163.70,4669123,-6.23,4669150,5.07,4669184
4680795,-150.02,4680871,-5.31,4680904,4.94,4680941
4692529,-150.63,4692608,-2.93,4692635,5.68,4692670
4704302,-149.41,4704379,-5.07,4704411,7.20,4704448
4723913,-151.61,4724001,-3.36,4724027,8.73,4724062
4735552,-151.79,4735629,-5.37,4735661,7.51,4735698
4747298,-147.64,4747377,-11.23,4747406,5.80,4747440
4759062,-149.72,4759139,-14.34,4759174,6.84,4759211
4770829,-150.39,4770908,-10.25,4770936,8.24,4770978
4782557,-158.33,4782634,-12.21,4782669,10.68,4782707
4809276,-188.78,4809355,-9.52,4809382,11.11,4809418
4821046,-194.21,4821123,-9.09,4821156,7.69,4821193
4832789,-197.51,4832868,-15.75,4832896,6.10,4832931
4844541,-196.29,4844618,-15.63,4844653,4.33,4844690
4864214,-162.90,4864293,-13.12,4864321,4.52,4864356
4875837,-169.37,4875914,-8.42,4875956,4.21,4875992
4887587,-202.15,4887666,-12.02,4887694,5.13,4887729
4899343,-230.65,4899420,-18.80,4899454,6.71,4899491
4911110,-281.68,4911189,-15.99,4911218,10.25,4911254
4922849,-263.37,4922926,-16.97,4922969,6.65,4923006
4934606,-237.67,4934686,-20.08,4934714,11.11,4934750
4946363,-238.59,4946441,-16.97,4946475,8.97,4946512
4958117,-217.41,4958196,-16.78,4958225,9.64,4958259
4969891,-213.68,4969976,-12.39,4970010,8.85,4970047
5007212,-207.82,5007299,-11.41,5007328,13.43,5007364
5019718,-209.47,5019794,-16.54,5019829,11.54,5019867
5031417,-200.01,5031495,-10.99,5031524,7.75,5031558
5043130,-213.01,5043207,-10.19,5043242,5.31,5043278
5054858,-221.56,5054937,-10.74,5054973,3.97,5055008
5066557,-203.80,5066634,-10.80,5066668,8.48,5066705
5078287,-204.41,5078366,-4.09,5078392,3.78,5078427
5090016,-192.93,5090094,-0.18,5090126,5.31,5090163
5101729,-164.92,5101808,0.92,5101834,8.36,5101869
5121346,-166.56,5121423,-6.10,5121456,10.80,5121494
5132932,-147.46,5133020,-10.50,5133048,7.69,5133082
5175302,-133.00,5175379,-2.08,5175412,4.70,5175448
5187027,-124.45,5187106,1.65,5187133,3.78,5187167
5198756,-118.96,5198833,-1.53,5198866,5.86,5198902
5210449,-127.08,5210527,-1.59,5210554,7.02,5210589
5222164,-126.04,5222241,-3.36,5222274,8.00,5222310
5233877,-135.86,5233964,-5.31,5233990,14.65,5234027
5245580,-126.28,5245657,-3.91,5245690,15.63,5245729
5257311,-138.98,5257391,-6.29,5257417,15.69,5257454
5276983,-138.73,5277060,-4.76,5277093,9.16,5277130
5288588,-152.59,5288667,-9.28,5288693,4.88,5288728
5300296,-158.02,5300373,-11.84,5300407,-2.14,5300444
5312042,-179.81,5312121,-10.07,5312149,-2.81,5312184
5323770,-184.51,5323847,-12.27,5323881,2.26,5323918
5335469,-154.36,5335549,-5.98,5335575,3.60,5335610
5347215,-151.12,5347292,-9.03,5347325,6.41,5347361
5358958,-122.19,5359037,-6.65,5359064,10.44,5359100
5370664,-96.01,5370739,-6.29,5370772,12.82,5370810
5382394,-98.27,5382471,0.37,5382498,10.01,5382534
5402042,-38.51,5402117,2.69,5402150,8.79,5402187
5423121,-3.85,5423196,3.91,5423223,8.24,5423257
5434829,5.43,5434902,4.03,5434935,7.20,5434978
5446557,13.92,5446634,4.27,5446660,5.07,5446695
5458291,24.60,5458366,5.13,5458399,3.36,5458435
5470005,37.84,5470082,8.12,5470109,4.64,5470143
5481749,52.98,5481824,11.96,5481858,6.47,5481895
5508428,71.35,5508505,12.39,5508533,10.74,5508570
5520137,82.52,5520212,11.90,5520246,11.72,5520285
5531875,85.02,5531960,9.70,5531986,9.83,5532021
5543597,86.79,5543672,7.69,5543704,7.14,5543741
5563247,102.48,5563326,8.91,5563352,1.83,5563387
5574823,107.73,5574900,10.80,5574933,1.10,5574978
5586521,115.78,5586600,10.38,5586628,0.12,5586662
5598244,120.06,5598320,7.69,5598353,2.93,5598390
5609967,117.43,5610046,2.81,5610073,7.57,5610107
5621649,124.63,5621725,2.69,5621758,7.63,5621795
5633330,127.32,5633409,0.18,5633435,7.75,5633470
5645040,128.72,5645117,-0.73,5645149,8.18,5645186
5656730,133.61,5656809,5.62,5656836,5.98,5656871
5668426,133.12,5668502,-0.06,5668535,8.61,5668572
5688086,143.74,5688165,0.73,5688192,5.86,5688226
5699648,130.55,5699725,-2.75,5699758,5.62,5699794
5711325,129.15,5711404,4.70,5711430,3.60,5711465
5723023,133.67,5723100,10.19,5723134,4.15,5723171
5734723,139.04,5734801,6.59,5734828,2.75,5734863
5746384,149.78,5746461,3.42,5746493,-0.85,5746530
5758082,138.61,5758161,10.25,5758189,-2.20,5758224
5769783,133.79,5769860,10.07,5769894,-1.46,5769931
5781449,137.21,5781528,11.66,5781556,-3.85,5781591
5793149,140.62,5793225,5.62,5793258,-8.54,5793295
5804848,125.73,5804927,7.75,5804961,-5.68,5804996
5862089,198.55,5862166,7.69,5862198,-8.24,5862235
5873699,179.87,5873778,4.46,5873804,-5.43,5873839
5885384,193.36,5885461,6.84,5885494,-2.08,5885531
5897084,198.24,5897163,7.39,5897190,-0.24,5897224
5908783,201.66,5908860,8.73,5908893,0.18,5908929
5920451,215.39,5920530,3.78,5920556,1.53,5920591
5932146,209.96,5932223,1.71,5932256,0.79,5932292
5943849,203.92,5943927,2.93,5943962,0.24,5943996
5955529,203.86,5955606,8.36,5955638,-0.37,5955675
5967252,208.86,5967331,5.86,5967358,-2.32,5967393
5987296,204.90,5987372,6.77,5987405,-3.97,5987442
5998860,176.70,5998938,2.81,5998973,-5.74,5999008
6010545,161.56,6010622,5.13,6010654,-4.94,6010691
6022263,157.41,6022342,2.44,6022369,-1.89,6022404
6033977,157.84,6034054,-1.40,6034086,-2.44,6034123
6045650,137.33,6045729,-5.07,6045755,-1.83,6045790
6057332,131.90,6057409,-4.46,6057441,-1.53,6057478
6069046,150.33,6069124,-7.81,6069151,-3.85,6069186
6080720,148.80,6080797,-3.36,6080829,-4.33,6080866
6092409,157.90,6092488,0.43,6092514,-4.94,6092549
6151074,205.75,6151159,2.75,6151192,-12.08,6151230
6163527,232.42,6163610,8.24,6163643,-14.28,6163681
6175188,231.45,6175261,3.48,6175287,-12.94,6175324
6186843,193.30,6186926,0.92,6186966,-8.67,6187003
6198529,192.02,6198602,0.00,6198628,-9.89,6198663
6225128,225.95,6225211,8.85,6225244,-8.42,6225281
6236825,184.27,6236898,6.10,6236924,-1.10,6236967
6248511,179.75,6248594,5.13,6248627,-2.01,6248663
6260179,185.30,6260251,0.61,6260278,-2.44,6260313
6271834,171.51,6271917,3.54,6271958,-5.49,6271995
6300812,214.72,6300885,7.63,6300912,-3.91,6300958
6312474,189.94,6312557,5.00,6312589,-2.14,6312626
6324269,194.89,6324342,2.14,6324368,-4.58,6324403
6336046,178.34,6336129,5.98,6336162,-0.06,6336198
6347853,172.67,6347925,5.43,6347960,1.77,6347994
6359608,187.93,6359691,0.49,6359724,-0.12,6359760
6371398,158.14,6371471,-2.44,6371497,1.16,6371532
6383176,169.37,6383259,-0.49,6383292,0.31,6383328
6394958,157.53,6395031,6.35,6395057,0.79,6395092
6406722,171.81,6406805,7.20,6406838,-3.72,6406875
6426342,134.40,6426415,2.93,6426441,1.53,6426476
6437981,122.13,6438064,1.16,6438097,-1.10,6438134
6449756,103.45,6449829,-3.36,6449855,-1.22,6449890
6461508,72.20,6461589,-4.39,6461621,-2.32,6461658
6473328,61.10,6473399,-3.48,6473425,-0.85,6473460
6485081,33.45,6485162,-2.81,6485195,0.61,6485231
6496880,15.75,6496959,-2.44,6496985,0.24,6497020
6508650,-2.20,6508729,-2.93,6508762,2.01,6508799
6520437,-19.10,6520508,-2.75,6520535,0.73,6520569
6532215,-33.57,6532297,-1.40,6532329,0.43,6532366
6558971,-59.63,6559042,-1.83,6559069,2.01,6559103
6578585,-71.53,6578666,-0.43,6578698,-0.43,6578735
6590261,-77.03,6590332,0.12,6590358,-0.06,6590393
6602022,-83.86,6602103,-0.79,6602135,-0.24,6602172
6613815,-93.44,6613886,-0.18,6613912,-1.83,6613955
6625580,-104.19,6625663,-0.61,6625696,-0.37,6625733
6637368,-112.24,6637441,0.49,6637468,0.61,6637502
6649149,-124.39,6649233,0.85,6649265,-0.85,6649302
6660969,-132.75,6661042,1.10,6661068,-3.05,6661103
6672720,-146.61,6672803,1.46,6672836,-3.78,6672873
6684496,-155.21,6684569,1.28,6684596,-3.48,6684631
6713601,-175.42,6713685,-2.81,6713717,-2.38,6713754
6725215,-188.54,6725288,-1.40,6725315,-1.16,6725350
6736958,-177.73,6737041,-2.81,6737074,-4.52,6737110
6748722,-183.59,6748795,-1.89,6748822,-5.07,6748857
6760453,-186.89,6760536,0.00,6760569,-2.56,6760606
6772186,-179.50,6772258,-2.01,6772285,-0.67,6772320
6783909,-174.93,6783999,-4.76,6784032,0.43,6784069
6795675,-176.39,6795748,-6.10,6795775,1.71,6795810
6807412,-154.54,6807495,-3.85,6807528,-2.32,6807565
6819172,-164.25,6819246,-5.92,6819272,-1.28,6819307
6838769,-155.09,6838852,-14.28,6838887,2.44,6838923
6850409,-142.33,6850482,-11.35,6850511,3.36,6850546
6862142,-140.99,6862225,-10.62,6862259,3.54,6862296
6873909,-131.59,6873989,-8.79,6874015,3.85,6874050
6900548,-131.23,6900631,-8.18,6900664,6.10,6900701
6912302,-137.33,6912375,-7.69,6912402,4.58,6912437
6924054,-129.76,6924137,-3.85,6924170,2.93,6924207
6935833,-131.71,6935906,-2.20,6935933,-0.55,6935973
6947555,-144.90,6947638,-2.81,6947670,-0.61,6947707
6959328,-137.39,6959401,-2.50,6959427,2.87,6959462
6978984,-146.48,6979067,-0.18,6979099,7.02,6979136
6990611,-158.14,6990684,-0.73,6990711,9.09,6990746
